id_cliente,nome,idade,genero,estado,renda_mensal,tipo_cliente,qtd_compras_ultimos_12m,ticket_medio,tempo_como_cliente,visitas_site_mes,reclamacoes_12m,satisfacao,churn,cluster,pca1,pca2,perfil_cliente
342,Emilly Ramos,37,Feminino,RJ,4906.16,Serviço,2,357.24,56,27,0,5,0,0,0.3762046126397141,0.29653858738755007,Clientes Premium
343,Eduardo Viana,67,Feminino,MG,1200.0,Produto,15,330.5,52,27,1,4,0,0,1.0528767655358664,0.14298491816170386,Clientes Premium
344,Srta. Maria Flor Montenegro,57,Masculino,DF,6297.85,Ambos,3,132.96,9,18,1,3,0,0,-1.5955531312865854,-0.44616717984840376,Clientes Premium
345,João Lucas Mendonça,28,Feminino,RJ,6694.16,Produto,9,446.7,21,30,0,5,0,0,-0.7403229431064058,1.2604449400799735,Clientes Premium
346,Raul Souza,26,Feminino,MG,5763.87,Ambos,26,351.6,49,27,0,4,0,2,1.288533631992927,0.8300349899962957,Novatos em Potencial
347,Letícia Nogueira,33,Feminino,PE,4393.38,Ambos,5,345.57,10,15,0,2,0,0,-1.3476412249457135,0.7280980335776525,Clientes Premium
348,Maria Alice Peixoto,42,Masculino,BA,4856.8,Serviço,2,295.53,29,12,0,4,0,3,-0.7667783932762238,-0.5275750480082914,"Alto Valor, Baixo Engajamento"
349,Dra. Ágatha Câmara,47,Masculino,BA,4738.17,Serviço,20,175.81,32,23,1,5,0,0,0.3086461612268408,-0.9035790723739153,Clientes Premium
350,Juliana Lopes,22,Feminino,PR,3822.47,Produto,34,301.12,51,26,0,3,0,2,1.8612429050783141,0.6747305921531069,Novatos em Potencial
351,Bella Moura,39,Feminino,SP,6832.66,Produto,36,341.58,36,25,0,3,0,2,1.2197613964551541,1.2244133371887511,Novatos em Potencial
352,Brenda Viana,20,Masculino,PE,1200.0,Produto,7,652.53,7,14,1,3,0,0,-1.1786849054276938,1.5891744424334886,Clientes Premium
353,Oliver Fogaça,30,Feminino,RJ,3123.06,Ambos,8,377.31,45,5,2,5,0,2,0.2622050030624102,-1.1338559810252136,Novatos em Potencial
354,Maria Cecília Rezende,59,Masculino,RS,3752.46,Produto,8,529.68,24,1,1,3,0,3,-0.6132485120518942,0.38497954595155176,"Alto Valor, Baixo Engajamento"
355,Davi Miguel Marques,45,Masculino,RS,6740.14,Ambos,5,359.48,42,6,2,3,0,3,-0.18687714954533946,0.07210809511641954,"Alto Valor, Baixo Engajamento"
356,Luiz Miguel Cassiano,51,Feminino,MG,6925.93,Produto,28,336.91,44,26,0,2,0,1,1.1258648790241281,1.649593368701749,Clientes em Risco
357,João Gabriel Fogaça,48,Masculino,MG,7211.05,Produto,1,442.44,5,3,0,3,0,3,-1.9087473607104122,0.4550849358987819,"Alto Valor, Baixo Engajamento"
358,Sr. Cauê Rodrigues,42,Masculino,MG,2820.81,Ambos,48,495.74,50,2,1,4,1,2,2.545770662954799,-0.22557722005695183,Novatos em Potencial
359,Dante Ramos,46,Masculino,RS,7010.29,Produto,23,269.71,23,29,1,3,0,0,0.018293346085008547,1.090693234106885,Clientes Premium
360,Giovanna Moraes,23,Masculino,PE,6128.81,Produto,6,342.67,58,18,0,4,0,2,0.5754804967248484,0.2166010605966102,Novatos em Potencial
361,Luiz Gustavo Freitas,38,Masculino,PR,7378.94,Produto,8,152.69,51,7,2,4,0,3,0.2812171969441812,-1.351110580024726,"Alto Valor, Baixo Engajamento"
362,Augusto Oliveira,67,Feminino,PE,7579.51,Ambos,1,268.63,45,6,0,4,0,3,-0.32025119163006943,-0.7497297419504584,"Alto Valor, Baixo Engajamento"
363,Helena Vieira,36,Masculino,RJ,4653.86,Ambos,3,301.87,42,15,0,3,0,0,-0.1731555655598804,0.05554562222752977,Clientes Premium
364,Sr. José Pereira,51,Feminino,PE,2443.95,Ambos,0,102.75,57,4,1,3,0,2,0.32408316550910526,-2.0205573537433907,Novatos em Potencial
365,Ryan Brito,41,Masculino,RS,1894.55,Ambos,11,263.58,35,0,0,4,1,3,0.03905043614090972,-1.7915878674713108,"Alto Valor, Baixo Engajamento"
366,Mariah Sousa,20,Feminino,PE,8284.03,Ambos,3,421.18,60,16,1,3,0,1,0.4022767525864352,1.1827788008732723,Clientes em Risco
367,Augusto Câmara,45,Masculino,RS,6963.53,Produto,25,261.02,45,8,0,1,1,1,0.9447173072747151,0.5213625275929964,Clientes em Risco
368,Daniela Novaes,69,Masculino,RS,4091.51,Produto,8,297.61,10,9,0,4,0,3,-1.1977099737366466,-0.7506645083926718,"Alto Valor, Baixo Engajamento"
369,Ana da Luz,21,Masculino,MG,2220.86,Ambos,2,102.55,16,14,0,4,1,0,-1.186991238441292,-1.7673936875636598,Clientes Premium
370,Manuela da Mata,25,Masculino,PR,9657.24,Ambos,0,387.02,1,15,2,5,0,3,-2.2030344224097096,0.3728067491039249,"Alto Valor, Baixo Engajamento"
371,Guilherme Rocha,28,Feminino,SP,6517.86,Ambos,4,333.74,24,23,0,5,0,0,-0.9036218494102575,0.16704884263056366,Clientes Premium
372,Hellena Fernandes,39,Masculino,RJ,4622.21,Produto,27,366.37,52,8,0,4,0,2,1.4604281609204186,-0.39996596560718584,Novatos em Potencial
373,Carlos Eduardo Melo,49,Feminino,PR,1614.09,Produto,16,288.2,30,27,0,4,0,0,0.1909458589983017,-0.004736172961818106,Clientes Premium
374,Lavínia Melo,67,Masculino,SP,6941.8,Produto,1,225.91,7,1,0,5,1,3,-1.843537121022092,-1.7160989146860959,"Alto Valor, Baixo Engajamento"
375,Isabella Pinto,48,Masculino,PE,6836.63,Ambos,12,111.54,24,29,1,5,1,0,-0.5157452541114917,-0.6411897199023485,Clientes Premium
376,Sr. Cauê Porto,32,Feminino,RJ,3035.03,Serviço,7,273.04,21,8,0,5,0,3,-0.7591273310359463,-1.500353156172267,"Alto Valor, Baixo Engajamento"
377,Fernando Nascimento,50,Masculino,PR,3061.6,Produto,3,366.12,44,30,0,3,0,0,0.03440163346455599,1.1442229468971183,Clientes Premium
378,Srta. Daniela Silva,67,Feminino,PR,3797.26,Produto,19,338.37,55,0,0,3,0,2,1.1779354503334498,-0.7610935761808426,Novatos em Potencial
379,Benjamim Mendonça,65,Feminino,DF,7794.83,Serviço,15,290.98,40,24,0,4,0,0,0.24597394953542817,0.54510996635892,Clientes Premium
380,Sofia Rios,66,Feminino,SP,5250.45,Produto,15,248.47,51,0,1,3,0,2,0.7307898588386113,-1.0870275904604607,Novatos em Potencial
381,Ana Luiza Borges,39,Feminino,PE,5097.72,Ambos,1,304.87,1,3,0,3,0,3,-1.9887444726848316,-0.5531830506513236,"Alto Valor, Baixo Engajamento"
382,Ana Cecília Sales,49,Masculino,DF,5999.27,Ambos,1,144.43,4,1,0,5,0,3,-1.9308587052359254,-2.2753666303801094,"Alto Valor, Baixo Engajamento"
383,Maria Luísa Aparecida,44,Masculino,PE,2512.27,Serviço,23,216.85,45,18,1,1,1,1,1.0736146403150058,0.3587875392155717,Clientes em Risco
384,Nathan Costa,22,Masculino,PE,4410.1,Produto,36,449.73,38,7,1,3,0,2,1.3741306762349819,0.42059285948707104,Novatos em Potencial
385,Natália Viana,62,Feminino,MG,3329.31,Produto,47,557.42,54,8,0,3,0,2,2.6550717541907023,0.9450875030471089,Novatos em Potencial
386,Erick Andrade,67,Masculino,RJ,6048.73,Produto,37,211.81,50,5,1,3,0,2,1.7983965228404817,-0.8434901710823245,Novatos em Potencial
387,Kaique Correia,52,Feminino,PR,7449.17,Serviço,6,494.81,23,8,0,5,1,3,-0.908577187410443,0.2505304949219688,"Alto Valor, Baixo Engajamento"
388,Asafe Vieira,70,Masculino,RS,3885.02,Serviço,44,135.62,46,26,0,5,0,2,2.1563552936598565,-1.0205376006452833,Novatos em Potencial
389,Ian Barbosa,40,Feminino,PE,5628.77,Produto,16,299.75,26,8,0,5,0,3,-0.2106406570419789,-1.0339558154170536,"Alto Valor, Baixo Engajamento"
390,Sr. Otto Abreu,46,Feminino,SP,3392.65,Produto,35,496.69,36,3,0,5,0,2,1.288063408548206,-0.49828672066397933,Novatos em Potencial
391,Rodrigo Sales,21,Masculino,RJ,6952.77,Ambos,49,432.49,54,6,1,5,0,2,2.572139026620815,-0.24686694813028534,Novatos em Potencial
392,Raquel Cunha,55,Masculino,CE,5605.37,Ambos,16,235.9,38,0,0,5,0,3,0.2437091145994379,-1.903742792855999,"Alto Valor, Baixo Engajamento"
393,Zoe Ramos,69,Feminino,MG,4241.74,Ambos,1,275.57,9,3,0,1,0,3,-1.6338911256135167,-0.0184058572229292,"Alto Valor, Baixo Engajamento"
394,Dr. Oliver Pacheco,54,Feminino,BA,2798.44,Ambos,26,214.64,28,0,0,3,0,2,0.47944802520371416,-1.5094623570921395,Novatos em Potencial
395,Nicole Souza,31,Feminino,RS,5068.17,Produto,11,207.6,59,28,0,2,0,1,0.931396551218721,0.7785480684523428,Clientes em Risco
396,Sra. Juliana Alves,59,Feminino,PE,3756.36,Serviço,15,384.16,19,1,0,1,1,1,-0.4771656911222142,0.4122666858618793,Clientes em Risco
397,Mariane da Costa,30,Masculino,DF,5661.76,Produto,33,400.02,42,12,0,4,0,2,1.3333875283854826,0.18484638695350028,Novatos em Potencial
398,Maria Isis Gomes,68,Feminino,RS,2654.79,Ambos,22,151.98,32,12,2,3,1,2,0.4690211264063139,-1.147228376683249,Novatos em Potencial
399,Mariana Pacheco,19,Masculino,RS,8345.14,Ambos,51,350.28,58,25,0,5,0,2,2.8177328471956793,0.6335976566835866,Novatos em Potencial
400,Luiz Otávio da Conceição,28,Feminino,SP,5192.87,Serviço,3,218.29,7,17,1,5,0,0,-1.6122840850237259,-0.9757828261309749,Clientes Premium
401,Enzo Marques,66,Masculino,BA,3018.62,Produto,12,375.53,15,5,0,3,0,3,-0.7436142780418458,-0.2881289275999258,"Alto Valor, Baixo Engajamento"
402,Dr. Guilherme Guerra,55,Masculino,CE,4777.55,Ambos,2,191.53,2,18,1,5,0,0,-1.8468739400709124,-1.1057697488309095,Clientes Premium
403,Dr. Isaque Rezende,52,Masculino,DF,7182.62,Serviço,5,373.1,20,1,1,3,0,3,-1.1095245744667275,-0.07274674519933882,"Alto Valor, Baixo Engajamento"
404,Srta. Ana Cecília Carvalho,48,Masculino,BA,2815.37,Ambos,1,262.03,1,25,2,2,0,0,-1.824790982235886,0.7009355473438542,Clientes Premium
405,Srta. Cecília Camargo,21,Masculino,BA,5150.37,Serviço,0,447.25,2,24,1,2,1,0,-1.9249743107379007,1.9410075851102315,Clientes Premium
406,Danilo Machado,22,Feminino,MG,3945.06,Ambos,22,343.4,24,18,2,2,1,1,0.12471077100935743,0.8570565361391851,Clientes em Risco
407,Valentim Andrade,28,Feminino,DF,3428.02,Ambos,27,140.25,47,20,0,3,0,2,1.3190939557243146,-0.6410055325358894,Novatos em Potencial
408,Nicolas Costela,62,Masculino,PR,5174.37,Ambos,39,384.97,57,21,0,4,0,2,2.2965213789481043,0.5858253084256567,Novatos em Potencial
409,Lorena Moreira,64,Masculino,SP,2793.27,Produto,18,41.65,45,30,0,4,0,0,0.8231896288786176,-1.065842921021222,Clientes Premium
410,Rael Fogaça,29,Masculino,MG,6672.65,Ambos,20,303.75,39,20,0,4,0,2,0.5057850846879485,0.24608642153217772,Novatos em Potencial
411,Maria Cecília Fernandes,39,Feminino,BA,5163.66,Produto,4,288.13,48,5,0,4,0,3,0.0681540795721243,-0.990869320936398,"Alto Valor, Baixo Engajamento"
412,Ana Vitória Silva,46,Masculino,SP,6136.88,Produto,1,371.95,1,11,0,3,0,3,-2.00531873166508,0.43638919264557696,"Alto Valor, Baixo Engajamento"
413,Emilly Dias,21,Masculino,BA,4650.08,Ambos,14,209.31,25,28,0,3,0,0,-0.26543563805147596,0.3924311613912822,Clientes Premium
414,Luísa Costa,52,Masculino,SP,2926.85,Ambos,3,457.57,25,5,2,3,0,3,-0.7894177872494252,0.12265501801277714,"Alto Valor, Baixo Engajamento"
415,Sr. Henry Gabriel Sales,36,Masculino,MG,4949.95,Produto,1,398.13,2,2,0,3,0,3,-1.932752274171513,-0.11723041381872726,"Alto Valor, Baixo Engajamento"
416,Lucca Santos,64,Masculino,CE,3699.17,Ambos,4,363.56,5,10,0,4,0,3,-1.5765984139122229,-0.369666962562186,"Alto Valor, Baixo Engajamento"
417,Larissa Pimenta,63,Masculino,RJ,2869.77,Ambos,1,263.37,2,19,0,5,0,0,-1.7973800732360141,-0.8754006054989232,Clientes Premium
418,Lorena Pimenta,39,Feminino,SP,6015.52,Serviço,3,306.48,14,21,0,3,0,0,-1.3498261143668675,0.6590221406468982,Clientes Premium
419,Maria Luiza Mendes,43,Masculino,PR,5128.95,Ambos,35,62.94,37,1,0,3,0,2,1.182552522314641,-2.008086294173615,Novatos em Potencial
420,Mathias da Rosa,70,Masculino,PR,5566.6,Serviço,40,204.81,43,3,0,1,1,1,1.6813751724846324,-0.23413999516157336,Clientes em Risco
421,Lunna Freitas,23,Feminino,RJ,8061.5,Produto,7,446.25,31,15,0,3,0,3,-0.5524859069867007,1.287687458136554,"Alto Valor, Baixo Engajamento"
422,Henry Pacheco,59,Feminino,CE,3622.67,Produto,24,292.48,35,11,1,2,1,1,0.6603922028464858,0.09033902438300918,Clientes em Risco
423,Emanuelly da Cruz,47,Masculino,RJ,3872.7,Ambos,7,250.69,17,4,0,4,0,3,-0.9768711618933618,-1.3585934512460762,"Alto Valor, Baixo Engajamento"
424,Pietro Sampaio,60,Masculino,DF,3773.19,Serviço,17,263.7,23,17,1,1,1,1,-0.18090876193623245,0.7314115967060966,Clientes em Risco
425,Alícia da Cunha,44,Masculino,SP,5321.15,Serviço,30,300.37,35,15,1,3,0,2,0.9057493124568862,0.1887827212475694,Novatos em Potencial
426,Maria Fernanda Ferreira,50,Masculino,MG,6899.11,Ambos,33,121.81,37,3,0,5,0,2,1.0146055517282284,-2.163071780648306,Novatos em Potencial
427,Milena Carvalho,31,Feminino,MG,2912.05,Produto,12,274.92,52,2,1,5,0,2,0.7396506215337373,-1.915493964094396,Novatos em Potencial
428,Bella Vargas,56,Masculino,BA,3985.78,Ambos,10,159.47,17,2,0,3,0,3,-0.8470223769339179,-1.562411976962087,"Alto Valor, Baixo Engajamento"
429,Gael Machado,35,Masculino,PE,6082.93,Ambos,29,391.1,34,25,1,4,0,2,0.8213657218927242,0.9934049804744011,Novatos em Potencial
430,Larissa Rios,25,Masculino,PR,3846.98,Produto,4,30.0,27,29,0,2,0,0,-0.6848399319658949,-0.25142882415970175,Clientes Premium
431,Marcos Vinicius Barros,52,Feminino,CE,6726.2,Ambos,22,204.43,57,12,0,4,0,2,1.2977324702770605,-0.8170351715959268,Novatos em Potencial
432,Emilly Oliveira,20,Feminino,RS,2042.18,Serviço,4,322.0,12,1,0,3,0,3,-1.2504533546361754,-0.9584057472021933,"Alto Valor, Baixo Engajamento"
433,Clara Santos,21,Feminino,PR,3011.79,Ambos,30,296.29,48,0,0,3,0,2,1.4941350885562035,-1.0561573874552472,Novatos em Potencial
434,Ísis Souza,35,Masculino,CE,7393.14,Ambos,31,280.98,54,27,0,3,0,2,1.6612044241761559,1.0404669325371738,Novatos em Potencial
435,Eduardo Garcia,67,Feminino,RS,2613.88,Produto,20,295.19,53,19,0,4,0,2,1.2571412407610347,-0.3699918379170224,Novatos em Potencial
436,Laís Pereira,70,Feminino,RJ,4654.11,Serviço,23,505.41,27,26,0,1,0,1,0.30585098028480195,2.7365600076101906,Clientes em Risco
437,Stella Sampaio,37,Masculino,SP,3250.36,Serviço,32,30.0,46,5,3,2,0,2,1.4845486344538037,-1.7819882431615535,Novatos em Potencial
438,Alícia Castro,33,Feminino,CE,7284.65,Produto,3,165.5,3,22,0,2,1,0,-1.8705982998521458,0.5146085844486616,Clientes Premium
439,Dra. Melissa Cardoso,50,Masculino,MG,6355.85,Ambos,20,241.45,26,7,0,3,0,3,-0.05320267649983785,-0.5123304304227789,"Alto Valor, Baixo Engajamento"
440,Henry Mendonça,48,Masculino,RJ,4823.31,Produto,35,410.56,38,26,1,5,0,2,1.3591913731090854,0.6113684304431815,Novatos em Potencial
441,Srta. Esther Sousa,36,Masculino,RS,5553.09,Produto,1,395.94,2,27,1,3,0,0,-1.8873731339247142,1.4855922199526976,Clientes Premium
442,Murilo Vieira,35,Masculino,SP,2617.42,Serviço,26,307.52,42,15,1,5,0,2,1.1142003471284108,-0.9252373238638716,Novatos em Potencial
443,Ana Sophia Lopes,32,Feminino,CE,4542.03,Ambos,9,310.81,17,13,0,5,0,3,-0.8685112339406833,-0.7923713296907323,"Alto Valor, Baixo Engajamento"
444,Heloísa Lopes,34,Feminino,BA,4269.36,Produto,7,322.16,14,18,0,2,0,0,-1.071092499650621,0.7660067588145796,Clientes Premium
445,Heloisa Cavalcanti,53,Feminino,PR,3395.01,Serviço,38,455.86,42,21,0,2,1,1,1.7261388776322755,1.6009208266764914,Clientes em Risco
446,Srta. Isabelly Fogaça,58,Feminino,SP,7400.83,Produto,8,221.17,21,6,1,2,0,3,-0.9310828004907394,-0.17009560733819235,"Alto Valor, Baixo Engajamento"
447,João Teixeira,69,Feminino,SP,7371.41,Ambos,51,386.27,55,21,0,3,0,2,2.729972657809551,1.2870551090042286,Novatos em Potencial
448,Bryan Gonçalves,59,Feminino,RS,6214.26,Produto,18,457.34,32,12,0,3,1,1,0.13434992641844032,0.9625771975171502,Clientes em Risco
449,Sra. Vitória Sousa,39,Feminino,PR,4354.64,Produto,45,269.9,47,29,1,5,0,2,2.252018408207277,-0.034791191229196786,Novatos em Potencial
450,Davi Luiz Camargo,28,Masculino,PR,5911.78,Ambos,42,559.8,54,9,0,1,1,1,2.274890604257958,2.1310199857816143,Clientes em Risco
451,Eloah da Costa,64,Masculino,RJ,7911.24,Ambos,35,515.91,52,30,2,4,0,2,1.80310360889673,2.1942283375591423,Novatos em Potencial
452,João Carvalho,32,Feminino,PR,4270.09,Ambos,7,199.29,23,13,1,4,0,0,-0.7328485454420952,-1.0502608091157046,Clientes Premium
453,Maria Cecília Peixoto,55,Feminino,RJ,2910.38,Ambos,14,64.04,19,1,0,5,0,3,-0.5196820371933198,-3.0893486682829443,"Alto Valor, Baixo Engajamento"
454,Lorena Duarte,48,Feminino,MG,6158.89,Serviço,12,317.72,57,16,0,3,1,1,0.8318623602015709,0.37743415293196564,Clientes em Risco
455,Luiz Otávio Rios,26,Feminino,RJ,4557.49,Serviço,5,266.78,13,4,1,3,0,3,-1.2740518742705775,-0.7788878227861574,"Alto Valor, Baixo Engajamento"
456,Bárbara Rezende,49,Feminino,RS,6720.95,Ambos,20,230.03,22,20,3,1,0,1,-0.1996477447074878,1.0889562442320426,Clientes em Risco
457,Olivia da Cunha,66,Masculino,MG,4502.62,Serviço,10,492.88,50,15,2,4,0,2,0.5445232765711948,0.6903497035740347,Novatos em Potencial
458,Bárbara Moraes,57,Feminino,DF,2922.4,Serviço,20,360.35,28,30,0,3,1,0,0.27086457626120003,1.1532940616169154,Clientes Premium
459,Daniel Jesus,30,Feminino,SP,5799.38,Ambos,23,221.84,47,24,1,5,0,2,1.0285937567978134,-0.4786273655120454,Novatos em Potencial
460,Ana Vitória Borges,58,Feminino,PR,7476.57,Produto,15,302.55,47,9,1,2,1,1,0.4960804323211115,0.4464089271556662,Clientes em Risco
461,Hellena Gomes,28,Feminino,BA,5481.51,Produto,0,612.2,5,14,0,4,0,3,-1.823462841323267,1.4605560140011344,"Alto Valor, Baixo Engajamento"
462,Ana Laura Siqueira,45,Feminino,MG,8622.75,Ambos,43,374.83,57,28,1,3,0,2,2.358765507669234,1.786784126193456,Novatos em Potencial
463,Natália Vasconcelos,69,Masculino,MG,3755.24,Produto,0,357.37,26,6,0,4,0,3,-0.9497031078377749,-0.685500506706736,"Alto Valor, Baixo Engajamento"
464,Lívia das Neves,25,Masculino,DF,4581.95,Serviço,22,197.94,24,12,1,5,0,2,0.06617645336600037,-1.461833221037323,Novatos em Potencial
465,Antonella Viana,57,Masculino,RJ,8339.81,Ambos,4,347.36,4,20,1,5,1,3,-1.8040330576095744,0.30703046509460535,"Alto Valor, Baixo Engajamento"
466,Sra. Carolina Vasconcelos,44,Feminino,SP,7393.26,Produto,12,226.83,29,15,0,4,0,3,-0.3690804848390665,-0.4017578813492769,"Alto Valor, Baixo Engajamento"
467,Igor Rezende,37,Feminino,RJ,2100.29,Produto,21,167.24,27,19,0,4,0,0,0.26627008323392604,-1.0967106141018315,Clientes Premium
468,Isaque Rezende,50,Masculino,RS,6444.76,Produto,39,255.26,47,25,1,2,1,1,1.8239936348112697,1.09368523590272,Clientes em Risco
469,Mariana Sá,67,Feminino,DF,8453.93,Ambos,16,252.04,17,22,1,3,0,0,-0.6756703895339384,0.72953258818138,Clientes Premium
470,Sra. Nina Fernandes,49,Feminino,RJ,2163.27,Serviço,13,88.7,59,10,1,3,1,2,1.1047395943731253,-1.7404512920333317,Novatos em Potencial
471,Cecilia Vasconcelos,25,Masculino,RJ,1948.69,Serviço,36,451.51,54,30,1,1,0,1,2.1990749442026916,2.342710596061031,Clientes em Risco
472,Danilo Vasconcelos,34,Feminino,MG,3896.28,Serviço,14,606.98,42,8,1,3,1,1,0.44720732111934736,1.2448855424005456,Clientes em Risco
473,Nina Gomes,20,Feminino,SP,8084.22,Produto,18,540.73,55,13,0,4,1,2,0.9919677578213478,1.2664934740538107,Novatos em Potencial
474,Gabriela Araújo,18,Masculino,PR,8261.86,Serviço,8,414.77,55,10,1,3,0,1,0.4407529634941276,0.7917216103150654,Clientes em Risco
475,Srta. Maya Borges,64,Masculino,PR,4985.91,Ambos,2,457.49,6,3,0,3,0,3,-1.7108599300933867,0.27322917558608456,"Alto Valor, Baixo Engajamento"
476,Luigi da Luz,42,Masculino,MG,4659.63,Ambos,30,245.61,45,3,1,2,0,1,1.2960683760784373,-0.5443171148543471,Clientes em Risco
477,Kaique Cavalcante,24,Feminino,SP,5176.81,Serviço,18,477.3,27,5,0,4,0,3,-0.034996679923032896,0.11931666802835171,"Alto Valor, Baixo Engajamento"
478,Camila Freitas,61,Masculino,PE,4136.41,Ambos,53,193.67,57,15,0,5,0,2,3.0281734805796963,-1.348536868965245,Novatos em Potencial
479,Maya Garcia,46,Feminino,RS,4834.64,Produto,0,285.39,3,0,0,4,0,3,-1.9561588273504575,-1.2889162169627097,"Alto Valor, Baixo Engajamento"
480,Isadora Costa,60,Masculino,BA,5379.7,Serviço,21,369.21,56,13,0,4,0,2,1.2921809386156728,-0.0029303032343179192,Novatos em Potencial
481,Olivia Rocha,60,Masculino,CE,7442.07,Produto,41,369.85,44,0,0,4,0,2,1.7045448645958976,-0.4987744073899679,Novatos em Potencial
482,Aylla Guerra,49,Feminino,SP,7294.82,Produto,10,263.49,56,10,0,3,0,2,0.6106800719170694,-0.16004897260168394,Novatos em Potencial
483,Dr. Felipe Pastor,50,Masculino,CE,8769.17,Serviço,12,485.19,15,2,0,3,0,3,-1.007590725209431,0.8207775011170101,"Alto Valor, Baixo Engajamento"
484,Kaique Alves,23,Masculino,PE,2178.35,Serviço,31,159.06,55,15,0,4,1,2,1.8970744134830069,-1.405969887968729,Novatos em Potencial
485,Júlia Santos,44,Feminino,CE,5281.77,Ambos,0,87.79,3,28,0,4,1,0,-1.9190041087831113,-0.6026629764926467,Clientes Premium
486,Isis Montenegro,39,Feminino,CE,7065.93,Ambos,1,276.61,24,10,1,4,0,3,-1.1319251134953072,-0.4860743709120538,"Alto Valor, Baixo Engajamento"
487,Maria Luísa Azevedo,63,Masculino,BA,4615.78,Ambos,23,466.86,43,3,0,4,0,2,0.8884702887264395,-0.1453404385969004,Novatos em Potencial
488,Maria Julia Silveira,40,Feminino,SP,4944.97,Ambos,40,512.67,54,17,0,4,0,2,2.241743839053719,1.0260912550933314,Novatos em Potencial
489,Maria Fernanda Pinto,28,Feminino,RJ,6800.35,Ambos,8,393.37,32,3,0,3,0,3,-0.4435778109400609,0.10371781852234144,"Alto Valor, Baixo Engajamento"
490,Dr. Léo da Mota,43,Masculino,SP,3003.23,Ambos,7,336.22,14,22,1,3,0,0,-0.9959728169191981,0.5336117837625444,Clientes Premium
491,Pedro Henrique Lopes,58,Feminino,MG,4799.69,Serviço,43,275.56,54,14,0,4,0,2,2.364883267692853,-0.48502022289196917,Novatos em Potencial
492,Esther Mendonça,49,Feminino,MG,5710.04,Serviço,0,273.47,1,26,0,4,0,0,-2.002574522188678,0.3574075216302177,Clientes Premium
493,Leandro Correia,62,Masculino,BA,6827.17,Ambos,11,203.62,38,3,0,3,0,3,-0.07128718923067202,-0.9488599602513806,"Alto Valor, Baixo Engajamento"
494,João Lucas Alves,50,Masculino,PR,3947.84,Serviço,24,298.32,57,8,0,3,0,2,1.528323406273621,-0.46520050719792255,Novatos em Potencial
495,Giovanna Silveira,46,Feminino,DF,1200.0,Produto,8,406.09,52,26,0,4,0,0,0.6981756332857654,0.48711322938446777,Clientes Premium
496,Sra. Maria Luiza Montenegro,58,Feminino,MG,5494.15,Produto,3,310.48,14,21,0,3,0,0,-1.3249569195468471,0.618975107371745,Clientes Premium
497,Srta. Cecília Oliveira,50,Feminino,PE,1874.91,Ambos,20,236.51,35,17,2,3,0,0,0.548808474141034,-0.47175446145715044,Clientes Premium
498,Valentina Souza,61,Feminino,PE,2779.2,Produto,34,368.05,48,25,0,1,1,1,1.7894544306641134,1.6765405404702167,Clientes em Risco
499,Isis Montenegro,27,Masculino,SP,5932.86,Produto,0,295.72,4,9,1,4,1,3,-1.9392153637350893,-0.546739221831764,"Alto Valor, Baixo Engajamento"
500,Dra. Joana Lopes,62,Masculino,DF,3530.82,Produto,18,202.77,51,11,1,5,0,2,0.9974871948711621,-1.673223010677054,Novatos em Potencial
501,Bella da Conceição,32,Masculino,PR,2968.36,Serviço,41,307.4,48,16,2,4,0,2,2.1147446251685746,-0.39772718604977725,Novatos em Potencial
502,Dr. Ryan Oliveira,62,Feminino,BA,5758.96,Ambos,3,517.38,43,13,0,5,0,3,-0.15869178500252634,0.44467450669947667,"Alto Valor, Baixo Engajamento"
503,Dr. Pedro Sá,53,Masculino,CE,2855.72,Ambos,0,30.0,4,19,0,5,0,0,-1.7966252245496959,-2.1756883395649442,Clientes Premium
504,Evelyn Caldeira,32,Feminino,RS,4103.24,Ambos,40,541.2,59,24,0,4,0,2,2.5073457861926234,1.5077575373543124,Novatos em Potencial
505,Mariana Rezende,67,Masculino,DF,6238.31,Produto,12,546.9,47,21,0,1,0,1,0.4627302216069296,2.794128109861222,Clientes em Risco
506,Sara Vieira,25,Feminino,SP,7794.45,Serviço,1,306.84,25,4,0,2,0,3,-1.1442617510347006,0.20871244676692025,"Alto Valor, Baixo Engajamento"
507,Sr. Henrique Costa,39,Masculino,PR,3708.07,Ambos,22,204.1,30,4,0,5,0,2,0.32658795125240253,-2.035397312455927,Novatos em Potencial
508,Pedro Lucas da Rocha,49,Masculino,MG,7323.87,Serviço,36,207.8,51,25,0,4,0,2,1.7885445107286417,0.11124519124305997,Novatos em Potencial
509,Igor Sales,51,Feminino,BA,5646.16,Produto,4,269.72,5,2,2,3,0,3,-1.705311238211871,-0.745099809109362,"Alto Valor, Baixo Engajamento"
510,Melissa Moura,39,Feminino,SP,5634.94,Produto,9,296.17,24,17,1,5,0,0,-0.6267776955023894,-0.507494801945693,Clientes Premium
511,Srta. Esther da Rocha,25,Masculino,PE,4877.91,Serviço,22,211.7,43,30,1,1,0,1,0.8654360625390352,1.3545273084061995,Clientes em Risco
512,Sr. Davi Novais,68,Feminino,BA,3053.11,Produto,6,299.35,8,0,1,5,0,3,-1.357173368925435,-1.8270510232521122,"Alto Valor, Baixo Engajamento"
513,Elisa Almeida,50,Masculino,DF,7618.95,Serviço,32,231.82,52,9,1,5,0,2,1.5668732060917903,-1.1231375456467123,Novatos em Potencial
